CEUS catalog emm_pi.c2 (March 2016)
mining-related eqks deleted
non-declustered
format: mw*(mixed moment magnitude; for rates use column 12),lon(dE),lat(dN),dp(km),y,m,d,h,m,s,mwsig,emw,nstar,comment
1.86  -97.241  35.612   3 2010 08 29 04 43 07.9 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
1.68  -97.241  35.610   5 2010 08 29 06 07 36.7 0.240 1.68 1.165 OGS|mg,OGS,2mbLgOGS
2.70  -97.296  35.560   4 2010 08 29 09 53 09.  0.250 2.70 1.180 PDE|md,2.40MDTUL
2.77  -97.237  35.610   3 2010 08 29 11 14 49.  0.250 2.77 1.180 PDE|md,2.50MDTUL
1.63  -97.245  35.614   8 2010 08 29 11 16 43.2 0.250 1.63 1.180 OGS|md,OGS,1MdOGS
2.28 -100.916  32.912   5 2010 08 29 12 48 36.6 0.240 2.28 1.165 PDE|mg,2.60LgGS
2.39  -97.237  35.637   5 2010 08 29 14 59 08.5 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.24  -97.242  35.611   5 2010 08 30 02 08 21.3 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.55  -97.269  35.501   6 2010 08 30 05 34 40.1 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.47  -97.244  35.610   6 2010 08 30 06 42 50.2 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.24  -97.279  35.578   4 2010 08 31 09 08 06.  0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.78  -97.235  35.611   3 2010 09 01 00 46 31.  0.240 2.78 1.165 PDE|mg,3.10LgTUL
2.58  -97.241  35.604   4 2010 09 01 01 07 34.  0.240 2.58 1.165 PDE|mg,2.90LgTUL
2.01  -96.787  35.602   6 2010 09 01 02 33 11.5 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.24  -97.247  35.610   5 2010 09 01 06 48 45.5 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
1.58  -97.245  35.611   5 2010 09 01 09 04 47.3 0.240 1.58 1.165 OGS|mg,OGS,1.9mbLgOGS
2.55  -97.247  35.611   5 2010 09 01 09 12 51.2 0.250 2.55 1.180 OGS|ml,OGS,2.2MLOGS
2.77  -97.243  35.609   3 2010 09 01 09 17 23.  0.250 2.77 1.180 PDE|md,2.50MDTUL
1.94  -96.413  34.494   8 2010 09 01 17 29 38.6 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.24  -97.039  35.461   1 2010 09 02 02 46 33.8 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.55  -97.038  35.461   1 2010 09 02 04 41 48.6 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.55  -97.247  35.611   5 2010 09 02 21 45 21.1 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.16  -97.245  35.610   3 2010 09 02 23 26 14.4 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.38  -97.003  35.540   5 2010 09 03 14 28 17.  0.240 2.38 1.165 PDE|mg,2.70LgTUL
2.47  -97.031  35.462   2 2010 09 04 10 17 35.6 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.47  -97.243  35.613   3 2010 09 04 11 10 54.1 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.55  -97.236  35.606   3 2010 09 04 11 32 01.1 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.62  -97.247  35.611   5 2010 09 04 11 43 00.1 0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
2.98  -97.240  35.611   3 2010 09 04 16 22 09.  0.240 2.98 1.165 PDE|mg,3.30LgTUL
2.01  -97.246  35.611   4 2010 09 04 16 26 21.6 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.01  -97.247  35.609   3 2010 09 04 17 14 09.8 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.32  -97.290  35.538   6 2010 09 06 14 52 01.8 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
1.86  -96.369  34.645   0 2010 09 07 05 40 06.8 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
1.78  -97.243  35.611   6 2010 09 07 11 12 34.6 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.38  -97.294  35.557   4 2010 09 08 00 25 31.  0.240 2.38 1.165 PDE|mg,2.70LgTUL
2.77  -97.290  35.561   4 2010 09 08 00 28 46.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.62  -97.289  35.562   5 2010 09 08 05 13 36.5 0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
1.86  -97.291  35.559   5 2010 09 08 08 18 10.0 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
1.86  -97.287  35.557   4 2010 09 08 09 32 05.4 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.62  -97.240  35.608   2 2010 09 09 23 59 26.  0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
2.01  -97.242  35.609   5 2010 09 10 11 22 46.7 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.85  -97.238  35.608   4 2010 09 10 15 00 52.  0.250 2.85 1.180 PDE|md,2.60MDTUL
2.47  -97.240  35.612   3 2010 09 10 16 22 39.7 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.70  -97.242  35.611   5 2010 09 11 06 28 04.4 0.250 2.70 1.180 OGS|ml,OGS,2.4MLOGS
2.70  -97.031  35.474   4 2010 09 11 17 05 12.  0.250 2.70 1.180 PDE|md,2.40MDTUL
2.47  -97.298  35.455   3 2010 09 11 19 07 07.  0.250 2.47 1.180 PDE|md,2.10MDTUL
1.71  -97.301  35.453   2 2010 09 11 20 09 07.9 0.250 1.71 1.180 OGS|md,OGS,1.1MdOGS
1.78  -97.262  35.483   2 2010 09 12 08 14 07.4 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
1.86  -97.285  35.492   6 2010 09 12 17 26 08.5 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
1.78  -97.278  35.493   5 2010 09 12 17 48 44.7 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.32  -97.239  35.610   3 2010 09 13 05 33 59.7 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.24  -96.128  34.808  25 2010 09 14 00 23 51.5 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.24  -97.036  35.463   2 2010 09 15 13 09 51.3 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.78  -97.242  35.609   4 2010 09 15 20 03 53.  0.240 2.78 1.165 PDE|mg,3.10LgTUL
2.55  -97.245  35.611   4 2010 09 15 20 06 43.  0.250 2.55 1.180 PDE|md,2.20MDTUL
2.09  -97.245  35.604   3 2010 09 15 20 08 05.  0.250 2.09 1.180 COM|md,1.6md,us
2.24  -97.249  35.612   3 2010 09 15 20 40 12.5 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
1.94  -97.251  35.609   6 2010 09 15 20 56 41.  0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.16  -97.139  35.716   2 2010 09 16 09 09 35.3 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
1.71  -97.246  35.615   3 2010 09 16 14 07 26.1 0.250 1.71 1.180 OGS|md,OGS,1.1MdOGS
3.38  -97.220  35.630   4 2010 09 16 21 41 34.  0.100 3.36 1.027 SLU|mw,3.38(mwm)
2.7   -97.250  35.611   5 2010 09 16 21 42 33.  0.100 2.68 1.027 OGS|mw,OGS,2.7MWOGS
2.6   -97.248  35.611   3 2010 09 16 21 43 17.1 0.100 2.58 1.027 OGS|mw,OGS,2.6MWOGS
2.55  -97.250  35.611   5 2010 09 16 22 00 10.4 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.32  -97.252  35.611   6 2010 09 17 01 42 47.2 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.01  -97.258  35.580   1 2010 09 17 01 56 17.1 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.39  -97.249  35.611   5 2010 09 17 06 06 49.2 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.62  -97.251  35.612   5 2010 09 17 12 07 15.5 0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
2.47  -97.294  35.559   5 2010 09 17 12 22 22.8 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
1.98  -97.255  35.611   2 2010 09 17 20 35 01.  0.240 1.98 1.165 PDE|mg,2.30LgGS
2.32  -97.251  35.612   4 2010 09 18 12 55 48.2 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
1.86  -97.248  35.617   2 2010 09 18 13 33 54.2 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.70  -97.429  34.696   0 2010 09 18 16 11 58.7 0.250 2.70 1.180 OGS|md,OGS,2.4MdOGS
3.47  -97.210  35.590   3 2010 09 19 22 01 47.  0.100 3.45 1.027 SLU|mw,3.47(mwm)
2.16  -97.250  35.615   2 2010 09 19 22 18 22.6 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.70  -97.247  35.615   3 2010 09 20 03 14 09.  0.250 2.70 1.180 PDE|md,2.40MDTUL
2.93  -97.251  35.614   5 2010 09 20 03 28 42.  0.250 2.93 1.180 PDE|md,2.70MDTUL
2.32  -97.252  35.611   5 2010 09 20 03 32 49.7 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.01  -97.256  35.614   4 2010 09 20 05 39 35.1 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.39  -97.234  35.609   3 2010 09 20 08 45 10.1 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
1.78  -97.190  35.452   4 2010 09 20 19 23 37.2 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
1.78  -97.194  35.452   4 2010 09 21 00 56 22.  0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.62  -97.188  35.468   5 2010 09 21 01 29 32.  0.250 2.62 1.180 PDE|md,2.30MDTUL
2.24  -97.256  35.612   6 2010 09 21 08 46 48.  0.250 2.24 1.180 COM|md,1.8md,us
2.09  -97.256  35.612   3 2010 09 21 17 12 05.7 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
2.77  -97.259  35.610   5 2010 09 22 01 35 20.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.47  -97.252  35.614   3 2010 09 22 10 35 41.2 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.24  -97.185  35.616   0 2010 09 23 09 01 24.9 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.77  -97.189  35.459   3 2010 09 23 10 22 54.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.77  -97.259  35.615   5 2010 09 24 17 03 01.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.09  -97.259  35.616   3 2010 09 24 18 36 00.4 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
1.86  -97.239  35.559   3 2010 09 25 07 13 19.6 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.09  -97.238  35.559   5 2010 09 25 12 09 06.7 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
2.98  -96.715  34.109   5 2010 09 25 12 19 26.  0.240 2.98 1.165 PDE|mg,3.30LgTUL
2.09  -97.282  35.569   4 2010 09 25 12 49 04.  0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
2.70  -97.286  35.565   3 2010 09 25 18 49 11.  0.250 2.70 1.180 PDE|md,2.40MDTUL
1.71  -97.240  35.555   5 2010 09 25 22 02 11.5 0.250 1.71 1.180 OGS|md,OGS,1.1MdOGS
2.16  -97.256  35.614   4 2010 09 25 22 09 44.3 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
1.86  -97.240  35.563   6 2010 09 25 22 29 26.6 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.55  -97.239  35.562   5 2010 09 26 00 06 32.1 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.01  -97.238  35.559   5 2010 09 26 00 14 25.  0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
1.94  -97.237  35.563   5 2010 09 26 01 16 16.5 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
1.78  -97.236  35.559   6 2010 09 26 01 34 00.7 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.47  -97.238  35.560   5 2010 09 26 01 43 51.  0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.39  -97.240  35.560   5 2010 09 26 02 45 28.8 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.39  -97.237  35.559   5 2010 09 26 03 03 54.7 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.39  -97.222  35.614   5 2010 09 26 03 54 31.  0.250 2.39 1.180 OGS|md,OGS,2MdOGS
1.86  -97.237  35.558   5 2010 09 26 04 22 38.  0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.18  -97.237  35.558   4 2010 09 26 05 55 10.  0.240 2.18 1.165 PDE|mg,2.50LgTUL
1.86  -97.237  35.557   5 2010 09 26 07 43 53.8 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.77  -97.238  35.609   3 2010 09 26 10 58 48.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.55  -97.238  35.559   5 2010 09 26 15 14 08.8 0.250 2.55 1.180 OGS|ml,OGS,2.2MLOGS
1.78  -97.236  35.560   5 2010 09 26 23 07 52.7 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
1.86  -97.340  35.538   4 2010 09 27 05 47 16.3 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.09  -97.241  35.557   5 2010 09 27 06 25 25.6 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
2.62  -97.240  35.559   5 2010 09 27 07 14 00.3 0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
1.88  -97.295  35.557   5 2010 09 27 08 07 19.  0.240 1.88 1.165 OGS|mg,OGS,2.2mbLgOGS
2.55  -97.254  35.553   4 2010 09 28 05 57 17.8 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.55  -97.246  35.618   2 2010 09 28 10 08 42.7 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.47  -97.252  35.613   3 2010 09 28 21 39 35.5 0.250 2.47 1.180 OGS|md,OGS,2.1MdOGS
2.39  -97.256  35.618   2 2010 09 28 21 41 30.8 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.24  -97.240  35.617   5 2010 09 29 22 43 53.7 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.39  -97.253  35.613   3 2010 09 30 03 44 16.1 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.32  -97.239  35.555   4 2010 10 01 11 09 18.8 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.78  -96.029  34.861   5 2010 10 01 22 39 14.  0.240 2.78 1.165 PDE|mg,3.10LgTUL
2.58  -92.313  35.317   1 2010 10 02 09 56 02.  0.240 2.58 1.165 PDE|mg,2.90LgGS
1.78  -97.248  35.611   3 2010 10 02 21 46 19.3 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.24  -97.247  35.608   6 2010 10 05 15 18 22.6 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
3.00  -97.257  35.616   2 2010 10 06 02 04 54.  0.250 3.00 1.180 PDE|md,2.80MDTUL
2.39  -97.254  35.618   2 2010 10 06 05 00 11.5 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.39  -97.249  35.611   4 2010 10 06 11 29 25.3 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.77  -92.320  35.309   4 2010 10 07 23 20 34.  0.250 2.77 1.180 PDE|md,2.50MDCERI
2.09  -97.225  35.554   5 2010 10 08 00 26 49.7 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
1.94  -97.225  35.554   5 2010 10 08 06 03 10.8 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.09  -97.225  35.553   5 2010 10 09 02 47 39.  0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
2.68  -92.328  35.307   5 2010 10 09 04 13 40.  0.240 2.68 1.165 PDE|mg,3.00LgGS
2.78 -100.886  32.929   5 2010 10 09 07 42 27.6 0.240 2.78 1.165 PDE|mg,3.10LgGS
2.39  -97.248  35.616   2 2010 10 09 08 44 15.5 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.85  -92.311  35.297   7 2010 10 09 13 45 33.  0.250 2.85 1.180 PDE|md,2.60MDCERI
2.55  -97.248  35.613   3 2010 10 09 14 47 19.  0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.09  -97.248  35.612   3 2010 10 09 17 19 33.7 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
1.78  -97.252  35.618   2 2010 10 09 18 07 18.1 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.24  -92.311  35.311   4 2010 10 10 11 10 46.  0.250 2.24 1.180 COM|md,1.8md,us
2.68  -92.332  35.322   4 2010 10 10 12 48 22.  0.240 2.68 1.165 PDE|mg,3.00LgGS
2.39  -97.251  35.612   3 2010 10 11 03 37 07.4 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
3.99  -92.310  35.310   5 2010 10 11 13 33 40.  0.100 3.97 1.027 SLU|mw,3.99(mwm)
2.77  -92.341  35.292   6 2010 10 11 13 43 31.  0.250 2.77 1.180 PDE|md,2.50MDCERI
3.64  -92.330  35.310   4 2010 10 11 16 06 04.  0.100 3.62 1.027 SLU|mw,3.64(mwm)
2.24  -97.114  35.611   2 2010 10 12 01 19 31.6 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.55  -92.323  35.286   6 2010 10 12 13 09 28.  0.250 2.55 1.180 PDE|md,2.20MDCERI
2.62  -97.230  35.554   5 2010 10 13 01 53 01.  0.250 2.62 1.180 PDE|md,2.30MDTUL
2.85  -92.314  35.288   4 2010 10 13 05 10 21.  0.250 2.85 1.180 PDE|md,2.60MDCERI
2.78  -92.328  35.299   3 2010 10 13 07 40 01.  0.240 2.78 1.165 PDE|mg,3.10LgGS
4.33  -97.310  35.200  14 2010 10 13 14 06 29.  0.100 4.31 1.027 SLU|mw,4.33(mwm)
2.55  -95.620  35.080   0 2010 10 13 23 21 38.8 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
1.86  -97.347  35.173  10 2010 10 13 23 55 36.9 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.47  -92.328  35.293   2 2010 10 14 03 46 25.  0.250 2.47 1.180 PDE|md,2.10MDCERI
2.39  -97.329  35.180   4 2010 10 14 04 02 19.9 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
3.39  -92.350  35.300   4 2010 10 14 10 07 34.  0.100 3.37 1.027 SLU|mw,3.39(mwm)
1.94  -96.912  34.918   0 2010 10 14 12 20 02.4 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
3.83  -92.320  35.280   5 2010 10 15 10 20 19.  0.100 3.81 1.027 SLU|mw,3.83(mwm)
2.70  -92.333  35.287   4 2010 10 15 12 19 32.  0.250 2.70 1.180 PDE|md,2.40MDCERI
2.68  -92.340  35.301   5 2010 10 15 18 40 17.  0.240 2.68 1.165 PDE|mg,3.00LgGS
2.62  -92.323  35.294   4 2010 10 16 00 53 07.  0.250 2.62 1.180 PDE|md,2.30MDCERI
3.47  -92.340  35.280  10 2010 10 16 09 43 19.  0.100 3.45 1.027 SLU|mw,3.47(mwm)
1.94  -97.293  35.529   5 2010 10 18 02 06 33.1 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.32  -97.126  35.573   0 2010 10 18 03 50 21.5 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.62  -95.630  35.078   0 2010 10 18 06 27 46.7 0.250 2.62 1.180 OGS|ml,OGS,2.3MLOGS
2.47  -97.674  34.770   0 2010 10 18 10 18 41.2 0.250 2.47 1.180 OGS|ml,OGS,2.1MLOGS
2.70  -97.308  35.180   0 2010 10 18 11 57 26.8 0.250 2.70 1.180 OGS|ml,OGS,2.4MLOGS
2.18  -97.398  36.037   5 2010 10 18 14 05 03.  0.240 2.18 1.165 PDE|mg,2.50LgTUL
2.85  -92.303  35.312   5 2010 10 18 14 29 30.  0.250 2.85 1.180 PDE|md,2.60MDCERI
2.55  -97.388  36.024   4 2010 10 19 00 02 36.2 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
2.77  -92.298  35.318   3 2010 10 19 03 59  0.  0.250 2.77 1.180 PDE|md,2.50MDCERI
2.85  -92.300  35.317   3 2010 10 19 08 55 24.  0.250 2.85 1.180 PDE|md,2.60MDCERI
3.00  -97.333  35.136   5 2010 10 19 17 53 17.  0.250 3.00 1.180 PDE|md,2.80MDTUL
2.16  -97.350  35.587   8 2010 10 20 11 21 14.4 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.39  -96.050  34.421  10 2010 10 20 19 32 51.5 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.77  -92.314  35.293   5 2010 10 21 01 57 38.  0.250 2.77 1.180 PDE|md,2.50MDCERI
2.77  -95.606  35.060   5 2010 10 21 04 16 40.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.85  -92.313  35.299   5 2010 10 22 09 42 59.4 0.250 2.85 1.180 PDE|md,2.60MDCERI
1.94  -97.292  35.593   1 2010 10 24 16 51 16.6 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
3.00  -92.320  35.317   4 2010 10 24 20 10 21.  0.250 3.00 1.180 PDE|md,2.80MDCERI
2.32  -97.293  35.560   5 2010 10 24 23 04 05.2 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.55  -97.245  35.610   5 2010 10 25 00 13 24.6 0.250 2.55 1.180 OGS|md,OGS,2.2MdOGS
1.63  -97.243  35.616   1 2010 10 25 00 15 48.2 0.250 1.63 1.180 OGS|md,OGS,1MdOGS
1.86  -97.297  35.564   6 2010 10 25 02 05 03.7 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.62  -97.281  35.485   4 2010 10 25 05 06 40.  0.250 2.62 1.180 PDE|md,2.30MDTUL
1.71  -97.274  35.491   6 2010 10 25 05 58 06.  0.250 1.71 1.180 OGS|md,OGS,1.1MdOGS
2.16  -97.746  34.886   0 2010 10 25 17 08 24.8 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.16  -97.757  34.904   0 2010 10 25 17 24 41.5 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.16  -97.738  34.889   0 2010 10 25 18 04 33.2 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.09  -97.735  34.889   0 2010 10 25 19 18 28.7 0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
1.78  -97.272  35.496   5 2010 10 25 20 42 21.1 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.88  -97.741  34.874   5 2010 10 25 20 53 13.  0.240 2.88 1.165 PDE|mg,3.20LgTUL
2.70  -97.730  34.880   0 2010 10 26 00 37 20.4 0.250 2.70 1.180 OGS|ml,OGS,2.4MLOGS
2.62  -97.732  34.868   0 2010 10 26 04 43 06.9 0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
2.78 -100.850  32.922   5 2010 10 26 06 56 29.7 0.240 2.78 1.165 PDE|mg,3.10LgGS
2.32  -97.742  34.881   0 2010 10 26 08 12 54.6 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
1.63  -97.185  35.558   5 2010 10 26 10 33 12.9 0.250 1.63 1.180 OGS|md,OGS,1MdOGS
2.01  -97.183  35.563   4 2010 10 26 15 40 48.  0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.85  -92.324  35.302   4 2010 10 27 07 49 18.  0.250 2.85 1.180 PDE|md,2.60MDCERI
1.38  -97.246  35.611   5 2010 10 28 05 58 51.  0.240 1.38 1.165 OGS|mg,OGS,1.7mbLgOGS
2.16  -97.243  35.585   4 2010 10 28 06 21 43.8 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.77  -97.234  35.591   5 2010 10 28 09 52 52.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.39  -97.243  35.585   2 2010 10 28 09 57 24.  0.250 2.39 1.180 PDE|md,2.00MDTUL
2.77  -97.243  35.590   5 2010 10 28 09 59 53.  0.250 2.77 1.180 PDE|md,2.50MDTUL
2.32  -97.244  35.613   3 2010 10 28 11 29 26.5 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.32  -97.242  35.586   3 2010 10 28 12 55 58.7 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
2.32  -97.245  35.611   2 2010 10 28 13 05 04.4 0.250 2.32 1.180 OGS|md,OGS,1.9MdOGS
1.94  -97.243  35.584   3 2010 10 28 13 40 17.8 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.24  -97.238  35.584   3 2010 10 28 15 07 58.  0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
1.78  -97.248  35.580   5 2010 10 28 18 37 14.  0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
1.78  -97.239  35.584   3 2010 10 28 20 33 43.1 0.250 1.78 1.180 OGS|md,OGS,1.2MdOGS
2.24  -97.242  35.585   3 2010 10 29 00 27 29.8 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.70  -97.241  35.590   2 2010 10 29 02 37 59.  0.250 2.70 1.180 PDE|md,2.40MDTUL
2.01  -97.241  35.586   3 2010 10 29 04 13 46.5 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.93  -97.238  35.590   1 2010 10 29 04 18 39.  0.250 2.93 1.180 PDE|md,2.70MDTUL
2.16  -97.239  35.587   3 2010 10 29 04 22 21.3 0.250 2.16 1.180 OGS|md,OGS,1.7MdOGS
2.39  -97.404  35.528   6 2010 10 29 05 02 01.3 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
1.86  -97.242  35.585   5 2010 10 29 05 04 07.0 0.250 1.86 1.180 OGS|md,OGS,1.3MdOGS
2.77  -92.301  35.320   4 2010 10 29 05 05 26.5 0.250 2.77 1.180 PDE|md,2.50MDCERI
1.94  -97.244  35.583   5 2010 10 29 09 18 18.1 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.62  -97.101  35.651   0 2010 10 29 09 57 32.6 0.250 2.62 1.180 OGS|md,OGS,2.3MdOGS
2.01  -97.241  35.585   4 2010 10 29 12 01 36.8 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
1.38  -97.243  35.583   5 2010 10 29 12 37 55.1 0.240 1.38 1.165 OGS|mg,OGS,1.7mbLgOGS
2.24  -97.240  35.586   3 2010 10 30 04 21 52.2 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.09  -97.242  35.582   4 2010 10 30 06 16 41.  0.250 2.09 1.180 OGS|md,OGS,1.6MdOGS
1.71  -97.240  35.584   5 2010 10 30 06 17 54.2 0.250 1.71 1.180 OGS|md,OGS,1.1MdOGS
1.94  -97.243  35.583   4 2010 10 30 16 40 09.5 0.250 1.94 1.180 OGS|md,OGS,1.4MdOGS
2.24  -97.242  35.585   4 2010 10 30 17 00 58.7 0.250 2.24 1.180 OGS|md,OGS,1.8MdOGS
2.39  -97.243  35.584   4 2010 10 30 17 09 25.8 0.250 2.39 1.180 OGS|md,OGS,2MdOGS
2.01  -97.242  35.584   2 2010 10 31 04 38 28.1 0.250 2.01 1.180 OGS|md,OGS,1.5MdOGS
2.47  -97.398  35.515   2 2010 10 31 12 04 45.2 0.250 2.47 1.180 OGS|ml,OGS,2.1MLOGS
